,id,name,symbol,slug,num_market_pairs,date_added,tags,max_supply,circulating_supply,total_supply,infinite_supply,platform,cmc_rank,self_reported_circulating_supply,self_reported_market_cap,tvl_ratio,last_updated,quote.USD.price,quote.USD.volume_24h,quote.USD.volume_change_24h,quote.USD.percent_change_1h,quote.USD.percent_change_24h,quote.USD.percent_change_7d,quote.USD.percent_change_30d,quote.USD.percent_change_60d,quote.USD.percent_change_90d,quote.USD.market_cap,quote.USD.market_cap_dominance,quote.USD.fully_diluted_market_cap,quote.USD.tvl,quote.USD.last_updated,platform.id,platform.name,platform.symbol,platform.slug,platform.token_address,timestamp
7,2010,Cardano,ADA,cardano,953,2017-10-01T00:00:00.000Z,"['dpos', 'pos', 'platform', 'research', 'smart-contracts', 'staking', 'cardano-ecosystem', 'cardano', 'layer-1', 'sec-security-token', 'alleged-sec-securities']",45000000000.0,35231373107.11,36289808363.508,False,,8,,,,2023-10-25T17:51:00.000Z,0.2839931418648792,244156804.80226958,-46.6938,-0.05652866,2.3522221,15.54937578,15.69922258,9.05462562,-7.94850365,10005468340.90198,0.79,12779691383.92,,2023-10-25T17:51:00.000Z,,,,,,2023-10-25 17:53:51.364725
8,74,Dogecoin,DOGE,dogecoin,813,2013-12-15T00:00:00.000Z,"['mineable', 'pow', 'scrypt', 'medium-of-exchange', 'memes', 'payments', 'doggone-doggerel', 'bnb-chain', 'ftx-bankruptcy-estate']",,141558806383.70526,141558806383.70526,True,,9,,,,2023-10-25T17:51:00.000Z,0.06688223596605714,438510404.61174816,-43.1494,-0.02974477,1.37757525,14.16686709,9.5588595,6.60613076,-14.60592832,9467769491.62837,0.7487,9467769491.63,,2023-10-25T17:51:00.000Z,,,,,,2023-10-25 17:53:51.364725
9,1958,TRON,TRX,tron,853,2017-09-13T00:00:00.000Z,"['media', 'payments', 'tron-ecosystem', 'dwf-labs-portfolio', 'sec-security-token', 'alleged-sec-securities']",,88851614156.02571,88851716108.31071,True,,10,71659659264.0,6710794588.033774,,2023-10-25T17:51:00.000Z,0.09364815095353249,230499111.7351932,-40.7121,0.06418012,1.42458294,4.95675834,11.14448961,21.03947402,13.58102281,8320789374.94852,0.657,8320798922.59,,2023-10-25T17:51:00.000Z,,,,,,2023-10-25 17:53:51.364725
0,1,Bitcoin,BTC,bitcoin,10504,2010-07-13T00:00:00.000Z,"['mineable', 'pow', 'sha-256', 'store-of-value', 'state-channel', 'coinbase-ventures-portfolio', 'three-arrows-capital-portfolio', 'polychain-capital-portfolio', 'binance-labs-portfolio', 'blockchain-capital-portfolio', 'boostvc-portfolio', 'cms-holdings-portfolio', 'dcg-portfolio', 'dragonfly-capital-portfolio', 'electric-capital-portfolio', 'fabric-ventures-portfolio', 'framework-ventures-portfolio', 'galaxy-digital-portfolio', 'huobi-capital-portfolio', 'alameda-research-portfolio', 'a16z-portfolio', '1confirmation-portfolio', 'winklevoss-capital-portfolio', 'usv-portfolio', 'placeholder-ventures-portfolio', 'pantera-capital-portfolio', 'multicoin-capital-portfolio', 'paradigm-portfolio', 'bitcoin-ecosystem', 'ftx-bankruptcy-estate']",21000000.0,19523812.0,19523812.0,False,,1,,,,2023-10-25T19:51:00.000Z,34657.52054623956,26910786571.917248,-50.5672,0.2788404,2.49083288,22.40025767,31.6424188,33.17614218,18.96426908,676646915530.9185,53.5125,727807931471.03,,2023-10-25T19:51:00.000Z,,,,,,2023-10-25 19:53:52.332418
1,1027,Ethereum,ETH,ethereum,7619,2015-08-07T00:00:00.000Z,"['pos', 'smart-contracts', 'ethereum-ecosystem', 'coinbase-ventures-portfolio', 'three-arrows-capital-portfolio', 'polychain-capital-portfolio', 'binance-labs-portfolio', 'blockchain-capital-portfolio', 'boostvc-portfolio', 'cms-holdings-portfolio', 'dcg-portfolio', 'dragonfly-capital-portfolio', 'electric-capital-portfolio', 'fabric-ventures-portfolio', 'framework-ventures-portfolio', 'hashkey-capital-portfolio', 'kenetic-capital-portfolio', 'huobi-capital-portfolio', 'alameda-research-portfolio', 'a16z-portfolio', '1confirmation-portfolio', 'winklevoss-capital-portfolio', 'usv-portfolio', 'placeholder-ventures-portfolio', 'pantera-capital-portfolio', 'multicoin-capital-portfolio', 'paradigm-portfolio', 'injective-ecosystem', 'layer-1', 'ftx-bankruptcy-estate']",,120262637.95097296,120262637.95097296,True,,2,,,,2023-10-25T19:51:00.000Z,1788.6559531812445,9884771110.24065,-49.5681,0.07622543,0.44599598,14.15746499,12.46587439,8.69906326,-3.76346527,215108483316.28845,17.0089,215108483316.29,,2023-10-25T19:51:00.000Z,,,,,,2023-10-25 19:53:52.332418
2,825,Tether USDt,USDT,tether,64308,2015-02-25T00:00:00.000Z,"['payments', 'stablecoin', 'asset-backed-stablecoin', 'avalanche-ecosystem', 'solana-ecosystem', 'arbitrum-ecosytem', 'moonriver-ecosystem', 'injective-ecosystem', 'bnb-chain', 'usd-stablecoin', 'optimism-ecosystem']",,84256686740.46358,87625667476.78386,True,,3,,,,2023-10-25T19:51:00.000Z,1.000251204655197,38237032387.874344,-46.5094,0.00680798,0.03871203,-0.00477443,0.02409125,0.06740171,0.0526844,84277852412.40425,6.6606,87647679452.37,,2023-10-25T19:51:00.000Z,1027.0,Ethereum,ETH,ethereum,0xdac17f958d2ee523a2206206994597c13d831ec7,2023-10-25 19:53:52.332418
3,1839,BNB,BNB,bnb,1698,2017-07-25T00:00:00.000Z,"['marketplace', 'centralized-exchange', 'payments', 'smart-contracts', 'alameda-research-portfolio', 'multicoin-capital-portfolio', 'bnb-chain', 'layer-1', 'sec-security-token', 'alleged-sec-securities', 'celsius-bankruptcy-estate']",,151704558.60900593,151704558.60900593,False,,4,,,,2023-10-25T19:51:00.000Z,223.0963578219687,411479650.51866585,-48.0865,-0.26567764,-1.13669672,5.90732953,6.34763273,2.99182436,-6.94856072,33844734490.658607,2.6761,33844734490.66,,2023-10-25T19:51:00.000Z,,,,,,2023-10-25 19:53:52.332418
4,52,XRP,XRP,xrp,1121,2013-08-04T00:00:00.000Z,"['medium-of-exchange', 'enterprise-solutions', 'arrington-xrp-capital-portfolio', 'galaxy-digital-portfolio', 'a16z-portfolio', 'pantera-capital-portfolio', 'ftx-bankruptcy-estate']",100000000000.0,53441027384.0,99988362642.0,False,,5,,,,2023-10-25T19:51:00.000Z,0.5558901230027684,1466677476.2690754,-50.0098,-0.60579086,-0.91946767,13.42092109,9.95635434,5.77885866,-21.9489045,29707339285.886074,2.349,55589012300.28,,2023-10-25T19:51:00.000Z,,,,,,2023-10-25 19:53:52.332418
5,3408,USDC,USDC,usd-coin,14592,2018-10-08T00:00:00.000Z,"['medium-of-exchange', 'stablecoin', 'asset-backed-stablecoin', 'coinbase-ventures-portfolio', 'hedera-hashgraph-ecosystem', 'fantom-ecosystem', 'arbitrum-ecosytem', 'moonriver-ecosystem', 'bnb-chain', 'usd-stablecoin', 'optimism-ecosystem']",,25039601365.628914,25039601365.628914,False,,6,,,,2023-10-25T19:51:00.000Z,1.0000347359273123,5695477999.990675,-36.8994,0.00913762,0.00726423,-0.00485176,-0.02098489,0.00395244,0.00961307,25040471139.40188,1.9803,25040471139.4,,2023-10-25T19:51:00.000Z,1027.0,Ethereum,ETH,ethereum,0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48,2023-10-25 19:53:52.332418
6,5426,Solana,SOL,solana,538,2020-04-10T00:00:00.000Z,"['pos', 'platform', 'solana-ecosystem', 'cms-holdings-portfolio', 'kenetic-capital-portfolio', 'alameda-research-portfolio', 'multicoin-capital-portfolio', 'okex-blockdream-ventures-portfolio', 'layer-1', 'ftx-bankruptcy-estate', 'sec-security-token', 'alleged-sec-securities', 'modular-blockchain']",,417939628.6485372,560904856.7400144,True,,7,,,,2023-10-25T19:51:00.000Z,32.700047273911544,1506254966.6551275,-9.5892,-0.74934884,7.04383099,37.55557477,67.49737803,61.06935957,31.84431973,13666645614.448202,1.0806,18341615331.57,,2023-10-25T19:51:00.000Z,,,,,,2023-10-25 19:53:52.332418
7,2010,Cardano,ADA,cardano,953,2017-10-01T00:00:00.000Z,"['dpos', 'pos', 'platform', 'research', 'smart-contracts', 'staking', 'cardano-ecosystem', 'cardano', 'layer-1', 'sec-security-token', 'alleged-sec-securities']",45000000000.0,35231736940.607,36289808363.508,False,,8,,,,2023-10-25T19:51:00.000Z,0.28034956571975256,245321781.1900708,-46.2001,-0.36132727,0.54244832,14.5033921,14.41834569,7.57800155,-8.4757321,9877202150.851736,0.7806,12615730457.39,,2023-10-25T19:51:00.000Z,,,,,,2023-10-25 19:53:52.332418
8,74,Dogecoin,DOGE,dogecoin,813,2013-12-15T00:00:00.000Z,"['mineable', 'pow', 'scrypt', 'medium-of-exchange', 'memes', 'payments', 'doggone-doggerel', 'bnb-chain', 'ftx-bankruptcy-estate']",,141559956383.70523,141559956383.70523,True,,9,,,,2023-10-25T19:51:00.000Z,0.06791042600934173,482095596.73976696,-37.6263,-0.01959127,1.79795406,16.09818205,11.40292843,7.99656535,-11.81137299,9613396943.881256,0.7601,9613396943.88,,2023-10-25T19:51:00.000Z,,,,,,2023-10-25 19:53:52.332418
9,1958,TRON,TRX,tron,853,2017-09-13T00:00:00.000Z,"['media', 'payments', 'tron-ecosystem', 'dwf-labs-portfolio', 'sec-security-token', 'alleged-sec-securities']",,88851614156.02571,88851716108.31071,True,,10,71659659264.0,6713680850.918445,,2023-10-25T19:51:00.000Z,0.09368842832736198,235703687.54325053,-38.9694,0.16275455,1.48848131,5.01221306,11.09819119,20.93452185,13.90808399,8324368084.627235,0.6575,8324377636.38,,2023-10-25T19:51:00.000Z,,,,,,2023-10-25 19:53:52.332418
0,1,Bitcoin,BTC,bitcoin,10504,2010-07-13T00:00:00.000Z,"['mineable', 'pow', 'sha-256', 'store-of-value', 'state-channel', 'coinbase-ventures-portfolio', 'three-arrows-capital-portfolio', 'polychain-capital-portfolio', 'binance-labs-portfolio', 'blockchain-capital-portfolio', 'boostvc-portfolio', 'cms-holdings-portfolio', 'dcg-portfolio', 'dragonfly-capital-portfolio', 'electric-capital-portfolio', 'fabric-ventures-portfolio', 'framework-ventures-portfolio', 'galaxy-digital-portfolio', 'huobi-capital-portfolio', 'alameda-research-portfolio', 'a16z-portfolio', '1confirmation-portfolio', 'winklevoss-capital-portfolio', 'usv-portfolio', 'placeholder-ventures-portfolio', 'pantera-capital-portfolio', 'multicoin-capital-portfolio', 'paradigm-portfolio', 'bitcoin-ecosystem', 'ftx-bankruptcy-estate']",21000000.0,19523875.0,19523875.0,False,,1,,,,2023-10-25T21:51:00.000Z,34567.269776583504,26718350793.564507,-49.6447,-0.48916394,2.89455804,22.25071201,31.59827667,32.79437924,18.3444589,674887054209.2943,53.4382,725912665308.25,,2023-10-25T21:51:00.000Z,,,,,,2023-10-25 21:53:52.822677
1,1027,Ethereum,ETH,ethereum,7619,2015-08-07T00:00:00.000Z,"['pos', 'smart-contracts', 'ethereum-ecosystem', 'coinbase-ventures-portfolio', 'three-arrows-capital-portfolio', 'polychain-capital-portfolio', 'binance-labs-portfolio', 'blockchain-capital-portfolio', 'boostvc-portfolio', 'cms-holdings-portfolio', 'dcg-portfolio', 'dragonfly-capital-portfolio', 'electric-capital-portfolio', 'fabric-ventures-portfolio', 'framework-ventures-portfolio', 'hashkey-capital-portfolio', 'kenetic-capital-portfolio', 'huobi-capital-portfolio', 'alameda-research-portfolio', 'a16z-portfolio', '1confirmation-portfolio', 'winklevoss-capital-portfolio', 'usv-portfolio', 'placeholder-ventures-portfolio', 'pantera-capital-portfolio', 'multicoin-capital-portfolio', 'paradigm-portfolio', 'injective-ecosystem', 'layer-1', 'ftx-bankruptcy-estate']",,120262637.95097296,120262637.95097296,True,,2,,,,2023-10-25T21:51:00.000Z,1786.4271229088613,9640663896.992298,-49.8579,-0.17340199,0.94307368,14.61273026,12.60456625,8.31351809,-3.97291908,214840438308.18665,16.9991,214840438308.19,,2023-10-25T21:51:00.000Z,,,,,,2023-10-25 21:53:52.822677
2,825,Tether USDt,USDT,tether,64309,2015-02-25T00:00:00.000Z,"['payments', 'stablecoin', 'asset-backed-stablecoin', 'avalanche-ecosystem', 'solana-ecosystem', 'arbitrum-ecosytem', 'moonriver-ecosystem', 'injective-ecosystem', 'bnb-chain', 'usd-stablecoin', 'optimism-ecosystem']",,84256686740.46358,87625667476.78386,True,,3,,,,2023-10-25T21:51:00.000Z,1.0003730462940392,38152273051.48093,-45.4417,-0.00689769,0.03926887,0.00270196,0.04301155,0.08575891,0.08422371,84288118385.20013,6.6747,87658355907.3,,2023-10-25T21:51:00.000Z,1027.0,Ethereum,ETH,ethereum,0xdac17f958d2ee523a2206206994597c13d831ec7,2023-10-25 21:53:52.822677
3,1839,BNB,BNB,bnb,1698,2017-07-25T00:00:00.000Z,"['marketplace', 'centralized-exchange', 'payments', 'smart-contracts', 'alameda-research-portfolio', 'multicoin-capital-portfolio', 'bnb-chain', 'layer-1', 'sec-security-token', 'alleged-sec-securities', 'celsius-bankruptcy-estate']",,151704546.05275962,151704546.05275962,False,,4,,,,2023-10-25T21:51:00.000Z,222.78778543808062,414559485.09766346,-46.5456,-0.23154054,-0.44192453,5.87584965,6.22776367,2.8803977,-7.4162791,33797919855.98363,2.6742,33797919855.98,,2023-10-25T21:51:00.000Z,,,,,,2023-10-25 21:53:52.822677
4,52,XRP,XRP,xrp,1121,2013-08-04T00:00:00.000Z,"['medium-of-exchange', 'enterprise-solutions', 'arrington-xrp-capital-portfolio', 'galaxy-digital-portfolio', 'a16z-portfolio', 'pantera-capital-portfolio', 'ftx-bankruptcy-estate']",100000000000.0,53441027384.0,99988362642.0,False,,5,,,,2023-10-25T21:51:00.000Z,0.5532675388255266,1434853871.1675537,-50.8496,-0.58167989,-0.5767702,13.25953483,9.92547073,5.22710547,-22.5935085,29567185693.05325,2.3395,55326753882.55,,2023-10-25T21:51:00.000Z,,,,,,2023-10-25 21:53:52.822677
5,3408,USDC,USDC,usd-coin,14592,2018-10-08T00:00:00.000Z,"['medium-of-exchange', 'stablecoin', 'asset-backed-stablecoin', 'coinbase-ventures-portfolio', 'hedera-hashgraph-ecosystem', 'fantom-ecosystem', 'arbitrum-ecosytem', 'moonriver-ecosystem', 'bnb-chain', 'usd-stablecoin', 'optimism-ecosystem']",,25089084947.62772,25089084947.62772,False,,6,,,,2023-10-25T21:51:00.000Z,1.0001184512768169,5588070618.702013,-36.9711,-0.00699809,0.00610266,-0.00115782,-0.00593485,0.00748664,0.03572047,25092056781.773933,1.9868,25092056781.77,,2023-10-25T21:51:00.000Z,1027.0,Ethereum,ETH,ethereum,0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48,2023-10-25 21:53:52.822677
6,5426,Solana,SOL,solana,538,2020-04-10T00:00:00.000Z,"['pos', 'platform', 'solana-ecosystem', 'cms-holdings-portfolio', 'kenetic-capital-portfolio', 'alameda-research-portfolio', 'multicoin-capital-portfolio', 'okex-blockdream-ventures-portfolio', 'layer-1', 'ftx-bankruptcy-estate', 'sec-security-token', 'alleged-sec-securities', 'modular-blockchain']",,417939514.8452806,560904778.1412809,True,,7,,,,2023-10-25T21:51:00.000Z,32.05485842734843,1467319449.1963997,-12.826,-2.19441271,7.07002166,36.29968297,64.85593483,57.56663749,28.04731753,13396991979.560156,1.0601,17979723254.54,,2023-10-25T21:51:00.000Z,,,,,,2023-10-25 21:53:52.822677
7,2010,Cardano,ADA,cardano,953,2017-10-01T00:00:00.000Z,"['dpos', 'pos', 'platform', 'research', 'smart-contracts', 'staking', 'cardano-ecosystem', 'cardano', 'layer-1', 'sec-security-token', 'alleged-sec-securities']",45000000000.0,35231998604.409,36289808363.508,False,,8,,,,2023-10-25T21:51:00.000Z,0.27912550851527856,247153872.97686696,-44.4282,-0.35248179,0.99247452,14.80384165,14.00908652,6.83754843,-9.40056167,9834149526.465246,0.7788,12560647883.19,,2023-10-25T21:51:00.000Z,,,,,,2023-10-25 21:53:52.822677
8,74,Dogecoin,DOGE,dogecoin,813,2013-12-15T00:00:00.000Z,"['mineable', 'pow', 'scrypt', 'medium-of-exchange', 'memes', 'payments', 'doggone-doggerel', 'bnb-chain', 'ftx-bankruptcy-estate']",,141561076383.70523,141561076383.70523,True,,9,,,,2023-10-25T21:51:00.000Z,0.06830878811732431,510074822.6475849,-32.7955,-0.52265063,3.64694944,16.87127627,12.24629095,8.57190592,-11.83565762,9669865572.354883,0.7652,9669865572.35,,2023-10-25T21:51:00.000Z,,,,,,2023-10-25 21:53:52.822677
9,1958,TRON,TRX,tron,853,2017-09-13T00:00:00.000Z,"['media', 'payments', 'tron-ecosystem', 'dwf-labs-portfolio', 'sec-security-token', 'alleged-sec-securities']",,88847048212.66591,88847079043.58545,True,,10,71659659264.0,6690592823.03877,,2023-10-25T21:51:00.000Z,0.09336623829580437,231110345.48997,-39.3009,-0.30164857,1.4360902,4.67390231,10.76268557,20.45006059,13.13739354,8295314675.302585,0.6568,8295317553.87,,2023-10-25T21:51:00.000Z,,,,,,2023-10-25 21:53:52.822677
0,1,Bitcoin,BTC,bitcoin,10504,2010-07-13T00:00:00.000Z,"['mineable', 'pow', 'sha-256', 'store-of-value', 'state-channel', 'coinbase-ventures-portfolio', 'three-arrows-capital-portfolio', 'polychain-capital-portfolio', 'binance-labs-portfolio', 'blockchain-capital-portfolio', 'boostvc-portfolio', 'cms-holdings-portfolio', 'dcg-portfolio', 'dragonfly-capital-portfolio', 'electric-capital-portfolio', 'fabric-ventures-portfolio', 'framework-ventures-portfolio', 'galaxy-digital-portfolio', 'huobi-capital-portfolio', 'alameda-research-portfolio', 'a16z-portfolio', '1confirmation-portfolio', 'winklevoss-capital-portfolio', 'usv-portfolio', 'placeholder-ventures-portfolio', 'pantera-capital-portfolio', 'multicoin-capital-portfolio', 'paradigm-portfolio', 'bitcoin-ecosystem', 'ftx-bankruptcy-estate']",21000000.0,19523906.0,19523906.0,False,,1,,,,2023-10-25T23:51:00.000Z,34471.03508718337,25292118410.09548,-43.8205,-0.37001691,1.90628386,21.68180131,31.09514739,32.57478098,18.02986542,673009248764.87,53.2854,723891736830.85,,2023-10-25T23:51:00.000Z,,,,,,2023-10-25 23:53:53.230552
1,1027,Ethereum,ETH,ethereum,7620,2015-08-07T00:00:00.000Z,"['pos', 'smart-contracts', 'ethereum-ecosystem', 'coinbase-ventures-portfolio', 'three-arrows-capital-portfolio', 'polychain-capital-portfolio', 'binance-labs-portfolio', 'blockchain-capital-portfolio', 'boostvc-portfolio', 'cms-holdings-portfolio', 'dcg-portfolio', 'dragonfly-capital-portfolio', 'electric-capital-portfolio', 'fabric-ventures-portfolio', 'framework-ventures-portfolio', 'hashkey-capital-portfolio', 'kenetic-capital-portfolio', 'huobi-capital-portfolio', 'alameda-research-portfolio', 'a16z-portfolio', '1confirmation-portfolio', 'winklevoss-capital-portfolio', 'usv-portfolio', 'placeholder-ventures-portfolio', 'pantera-capital-portfolio', 'multicoin-capital-portfolio', 'paradigm-portfolio', 'injective-ecosystem', 'layer-1', 'ftx-bankruptcy-estate']",,120262637.95097296,120262637.95097296,True,,2,,,,2023-10-25T23:51:00.000Z,1786.342360879232,9452186653.66676,-40.6607,-0.30617233,0.12749882,14.22047286,12.48946786,8.54915986,-3.93005676,214830244602.90536,17.0012,214830244602.91,,2023-10-25T23:51:00.000Z,,,,,,2023-10-25 23:53:53.230552
2,825,Tether USDt,USDT,tether,64318,2015-02-25T00:00:00.000Z,"['payments', 'stablecoin', 'asset-backed-stablecoin', 'avalanche-ecosystem', 'solana-ecosystem', 'arbitrum-ecosytem', 'moonriver-ecosystem', 'injective-ecosystem', 'bnb-chain', 'usd-stablecoin', 'optimism-ecosystem']",,84256686740.46358,87625667476.78386,True,,3,,,,2023-10-25T23:51:00.000Z,1.0005373061012919,37060872301.51826,-38.7961,0.01667285,0.05563919,0.01322719,0.07348423,0.09636937,0.07312121,84301958372.32387,6.6752,87672749282.55,,2023-10-25T23:51:00.000Z,1027.0,Ethereum,ETH,ethereum,0xdac17f958d2ee523a2206206994597c13d831ec7,2023-10-25 23:53:53.230552
3,1839,BNB,BNB,bnb,1698,2017-07-25T00:00:00.000Z,"['marketplace', 'centralized-exchange', 'payments', 'smart-contracts', 'alameda-research-portfolio', 'multicoin-capital-portfolio', 'bnb-chain', 'layer-1', 'sec-security-token', 'alleged-sec-securities', 'celsius-bankruptcy-estate']",,151704538.6894701,151704538.6894701,False,,4,,,,2023-10-25T23:51:00.000Z,222.0872021201448,414848948.43985224,-36.945,-0.37945508,-1.45931743,5.47944039,5.80572262,2.70024345,-7.63137258,33691636546.471676,2.6663,33691636546.47,,2023-10-25T23:51:00.000Z,,,,,,2023-10-25 23:53:53.230552
4,52,XRP,XRP,xrp,1121,2013-08-04T00:00:00.000Z,"['medium-of-exchange', 'enterprise-solutions', 'arrington-xrp-capital-portfolio', 'galaxy-digital-portfolio', 'a16z-portfolio', 'pantera-capital-portfolio', 'ftx-bankruptcy-estate']",100000000000.0,53441027384.0,99988362642.0,False,,5,,,,2023-10-25T23:51:00.000Z,0.554834898949614,1396530638.712045,-48.3978,0.04602558,-0.55674135,13.56899514,9.8575766,6.0754394,-22.25596832,29650947028.365196,2.3465,55483489894.96,,2023-10-25T23:51:00.000Z,,,,,,2023-10-25 23:53:53.230552
5,3408,USDC,USDC,usd-coin,14614,2018-10-08T00:00:00.000Z,"['medium-of-exchange', 'stablecoin', 'asset-backed-stablecoin', 'coinbase-ventures-portfolio', 'hedera-hashgraph-ecosystem', 'fantom-ecosystem', 'arbitrum-ecosytem', 'moonriver-ecosystem', 'bnb-chain', 'usd-stablecoin', 'optimism-ecosystem']",,25161431052.801666,25161431052.801666,False,,6,,,,2023-10-25T23:51:00.000Z,1.0002345348500534,5311441022.153243,-34.3967,0.00049153,0.02667788,0.00631213,0.0168915,0.01264754,0.02181094,25167332285.260765,1.9926,25167332285.26,,2023-10-25T23:51:00.000Z,1027.0,Ethereum,ETH,ethereum,0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48,2023-10-25 23:53:53.230552
6,5426,Solana,SOL,solana,538,2020-04-10T00:00:00.000Z,"['pos', 'platform', 'solana-ecosystem', 'cms-holdings-portfolio', 'kenetic-capital-portfolio', 'alameda-research-portfolio', 'multicoin-capital-portfolio', 'okex-blockdream-ventures-portfolio', 'layer-1', 'ftx-bankruptcy-estate', 'sec-security-token', 'alleged-sec-securities', 'modular-blockchain']",,417939408.0912087,560904705.709373,True,,7,,,,2023-10-25T23:51:00.000Z,32.413207395569785,1455956365.1600916,0.183,0.70069432,7.58739609,38.17836279,67.22173001,59.94846519,29.1061725,13546756713.242023,1.0726,18180720555.31,,2023-10-25T23:51:00.000Z,,,,,,2023-10-25 23:53:53.230552
7,2010,Cardano,ADA,cardano,953,2017-10-01T00:00:00.000Z,"['dpos', 'pos', 'platform', 'research', 'smart-contracts', 'staking', 'cardano-ecosystem', 'cardano', 'layer-1', 'sec-security-token', 'alleged-sec-securities']",45000000000.0,35232375311.458,36289808363.508,False,,8,,,,2023-10-25T23:51:00.000Z,0.2803331653612151,244545556.33301505,-36.8676,-0.12739977,0.53915028,15.09161303,14.15127693,7.44236175,-8.84096465,9876803294.255348,0.7821,12614992441.25,,2023-10-25T23:51:00.000Z,,,,,,2023-10-25 23:53:53.230552
8,74,Dogecoin,DOGE,dogecoin,813,2013-12-15T00:00:00.000Z,"['mineable', 'pow', 'scrypt', 'medium-of-exchange', 'memes', 'payments', 'doggone-doggerel', 'bnb-chain', 'ftx-bankruptcy-estate']",,141562286383.7052,141562286383.7052,True,,9,,,,2023-10-25T23:51:00.000Z,0.06839259629697679,536117708.7717894,-20.8393,-1.45343923,2.86576306,16.53020366,12.28857658,8.84863621,-11.81175361,9681812303.517765,0.7662,9681812303.52,,2023-10-25T23:51:00.000Z,,,,,,2023-10-25 23:53:53.230552
9,1958,TRON,TRX,tron,853,2017-09-13T00:00:00.000Z,"['media', 'payments', 'tron-ecosystem', 'dwf-labs-portfolio', 'sec-security-token', 'alleged-sec-securities']",,88847048212.66591,88847079043.58545,True,,10,71659659264.0,6699515209.2209425,,2023-10-25T23:51:00.000Z,0.09349074888200884,226462696.75153738,-31.4234,-0.04512332,1.236856,4.74725575,10.71920614,20.78181016,13.26911175,8306377073.358081,0.6577,8306379955.76,,2023-10-25T23:51:00.000Z,,,,,,2023-10-25 23:53:53.230552
0,1,Bitcoin,BTC,bitcoin,10504,2010-07-13T00:00:00.000Z,"['mineable', 'pow', 'sha-256', 'store-of-value', 'state-channel', 'coinbase-ventures-portfolio', 'three-arrows-capital-portfolio', 'polychain-capital-portfolio', 'binance-labs-portfolio', 'blockchain-capital-portfolio', 'boostvc-portfolio', 'cms-holdings-portfolio', 'dcg-portfolio', 'dragonfly-capital-portfolio', 'electric-capital-portfolio', 'fabric-ventures-portfolio', 'framework-ventures-portfolio', 'galaxy-digital-portfolio', 'huobi-capital-portfolio', 'alameda-research-portfolio', 'a16z-portfolio', '1confirmation-portfolio', 'winklevoss-capital-portfolio', 'usv-portfolio', 'placeholder-ventures-portfolio', 'pantera-capital-portfolio', 'multicoin-capital-portfolio', 'paradigm-portfolio', 'bitcoin-ecosystem', 'ftx-bankruptcy-estate']",21000000.0,19523981.0,19523981.0,False,,1,,,,2023-10-26T01:51:00.000Z,34695.577260033875,24579027088.774952,-41.8255,0.61366513,1.48318224,22.9548944,32.05945016,33.5566939,18.56345037,677395791208.9335,53.4016,728607122460.71,,2023-10-26T01:51:00.000Z,,,,,,2023-10-26 01:53:53.417389
1,1027,Ethereum,ETH,ethereum,7621,2015-08-07T00:00:00.000Z,"['pos', 'smart-contracts', 'ethereum-ecosystem', 'coinbase-ventures-portfolio', 'three-arrows-capital-portfolio', 'polychain-capital-portfolio', 'binance-labs-portfolio', 'blockchain-capital-portfolio', 'boostvc-portfolio', 'cms-holdings-portfolio', 'dcg-portfolio', 'dragonfly-capital-portfolio', 'electric-capital-portfolio', 'fabric-ventures-portfolio', 'framework-ventures-portfolio', 'hashkey-capital-portfolio', 'kenetic-capital-portfolio', 'huobi-capital-portfolio', 'alameda-research-portfolio', 'a16z-portfolio', '1confirmation-portfolio', 'winklevoss-capital-portfolio', 'usv-portfolio', 'placeholder-ventures-portfolio', 'pantera-capital-portfolio', 'multicoin-capital-portfolio', 'paradigm-portfolio', 'injective-ecosystem', 'layer-1', 'ftx-bankruptcy-estate']",,120262637.95097296,120262637.95097296,True,,2,,,,2023-10-26T01:51:00.000Z,1789.8290440168241,9251972817.481224,-39.0924,0.17921861,-0.6094112,15.62547258,12.57919449,8.67244372,-3.93923714,215249562314.73135,16.9683,215249562314.73,,2023-10-26T01:51:00.000Z,,,,,,2023-10-26 01:53:53.417389
2,825,Tether USDt,USDT,tether,64323,2015-02-25T00:00:00.000Z,"['payments', 'stablecoin', 'asset-backed-stablecoin', 'avalanche-ecosystem', 'solana-ecosystem', 'arbitrum-ecosytem', 'moonriver-ecosystem', 'injective-ecosystem', 'bnb-chain', 'usd-stablecoin', 'optimism-ecosystem']",,84256686740.46358,87625667476.78386,True,,3,,,,2023-10-26T01:51:00.000Z,1.000339280797188,36194052476.18352,-36.5965,0.0149546,0.04406437,0.00584023,0.04903406,0.07952815,0.05808795,84285273416.30931,6.6463,87655397183.1,,2023-10-26T01:51:00.000Z,1027.0,Ethereum,ETH,ethereum,0xdac17f958d2ee523a2206206994597c13d831ec7,2023-10-26 01:53:53.417389
